,Text,Lemma,POS,Tag,Dep,Shape,Is_Alpha,Is_Stop
8112,3,3,NUM,NUM,obl:mod,d,False,False
8113,/,/,SYM,SYM,fixed,/,False,False
8114,ib2-b,ib2-b,NOUN,NOUN,fixed,xxd-x,False,False
8115,a,avoir,AUX,AUX,punct,x,True,True
8116,-,-,PRON,PRON,punct,-,False,False
8117,a,avoir,AUX,AUX,aux:tense,x,True,True
8118,«,«,VERB,VERB,ROOT,«,False,False
8119,Total,total,NOUN,NOUN,ROOT,Xxxxx,True,False
8120,n,n,ADJ,ADJ,amod,x,True,False
8121,hommes,homme,NOUN,NOUN,ROOT,xxxx,True,False
8122,pour,pour,ADP,ADP,case,xxxx,True,True
8123,un,un,DET,DET,det,xx,True,True
8124,jour,jour,NOUN,NOUN,obl:mod,xxxx,True,False
8125,;,;,PUNCT,PUNCT,punct,;,False,False
8126,inspection,inspection,NOUN,NOUN,ROOT,xxxx,True,False
8127,du,de,ADP,ADP,case,xx,True,True
8128,champ,champ,NOUN,NOUN,nmod,xxxx,True,False
8129,E.,e.,NOUN,NOUN,nmod,X.,False,False
8130,;,;,PUNCT,PUNCT,punct,;,False,False
8131,ils,il,PRON,PRON,nsubj,xxx,True,True
8132,ont,avoir,VERB,VERB,ROOT,xxx,True,True
8133,(,(,PUNCT,PUNCT,punct,(,False,False
8134,arraché,arraché,NOUN,NOUN,advcl,xxxx,True,False
8135,des,de,ADP,ADP,case,xxx,True,True
8136,(,(,PUNCT,PUNCT,punct,(,False,False
8137,mauvaises,mauvais,NOUN,NOUN,nmod,xxxx,True,False
8138,),),PUNCT,PUNCT,punct,),False,False
8139,herbes,herbe,NOUN,NOUN,obj,xxxx,True,False
8140,et,et,CCONJ,CCONJ,cc,xx,True,True
8141,),),PUNCT,PUNCT,punct,),False,False
8142,travaillé,travailler,VERB,VERB,conj,xxxx,True,False
8143,à,à,ADP,ADP,case,x,True,True
8144,la,le,DET,DET,det,xx,True,True
8145,houe,houe,NOUN,NOUN,obl:arg,xxxx,True,False
8146,(,(,PUNCT,PUNCT,punct,(,False,False
8147,?,?,PUNCT,PUNCT,punct,?,False,False
8148,),),PUNCT,PUNCT,punct,),False,False
8149,»,»,PUNCT,PUNCT,punct,»,False,False
8150,.,.,PUNCT,PUNCT,punct,.,False,False
8151,L’,l’,DET,DET,det,X’,False,True
8152,alternative,alternatif,ADJ,ADJ,nsubj:pass,xxxx,True,False
8153,serait,être,AUX,AUX,aux:pass,xxxx,True,True
8154,d’,d’,ADV,ADV,advmod,x’,False,True
8155,analyser,analyser,VERB,VERB,ROOT,xxxx,True,False
8156,i,i,ADJ,ADJ,advmod,x,True,True
8157,3/,3/,NUM,NUM,fixed,d/,False,False
8158,i,i,ADJ,ADJ,amod,x,True,True
8159,b2-b,b2-b,NOUN,NOUN,advmod,xd-x,False,False
8160,a,avoir,AUX,AUX,aux:tense,x,True,True
8161,-,-,PRON,PRON,advmod,-,False,False
8162,a,avoir,AUX,AUX,punct,x,True,True
8163,en,en,ADP,ADP,fixed,xx,True,True
8164,{,{,PRON,PRON,fixed,{,False,False
8165,i,i,ADJ,ADJ,fixed,x,True,True
8166,+,plus,ADP,ADP,case,+,False,False
8167,b,b,ADP,ADP,obl:mod,x,True,False
8168,+,plus,ADP,ADP,case,+,False,False
8169,ak,ak,NOUN,NOUN,nmod,xx,True,False
8170,+,plus,ADP,ADP,case,+,False,False
8171,’,’,NOUN,NOUN,nmod,’,False,False
8172,a}20,a}20,PROPN,PROPN,flat:name,x}dd,False,False
8173,",",",",PUNCT,PUNCT,punct,",",False,False
8174,ce,ce,PRON,PRON,dep,xx,True,True
8175,qui,qui,PRON,PRON,nsubj,xxx,True,True
8176,me,me,PRON,PRON,iobj,xx,True,True
8177,semble,sembler,VERB,VERB,acl:relcl,xxxx,True,True
8178,toutefois,toutefois,ADV,ADV,advmod,xxxx,True,False
8179,moins,moins,ADV,ADV,advmod,xxxx,True,True
8180,bien,bien,ADV,ADV,fixed,xxxx,True,False
8181,s’,s’,ADV,ADV,advmod,x’,False,True
8182,intégrer,intégrer,VERB,VERB,xcomp,xxxx,True,False
8183,dans,dans,ADP,ADP,case,xxxx,True,True
8184,le,le,DET,DET,det,xx,True,True
8185,contexte,contexte,NOUN,NOUN,obl:arg,xxxx,True,False
8186,et,et,CCONJ,CCONJ,cc,xx,True,True
8187,supposerait,supposer,VERB,VERB,conj,xxxx,True,False
8188,par,par,ADP,ADP,case,xxx,True,True
8189,ailleurs,ailleurs,ADV,ADV,obl:mod,xxxx,True,False
8190,l’,l’,ADJ,ADJ,amod,x’,False,True
8191,amuïssement,amuïssement,ADV,ADV,advmod,xxxx,True,False
8192,de,de,ADP,ADP,case,xx,True,True
8193,/k/,/k/,NOUN,NOUN,det,/x/,False,False
8194,devant,devant,NOUN,NOUN,obl:arg,xxxx,True,True
8195,/,/,SYM,SYM,cc,/,False,False
8196,<,<,NOUN,NOUN,conj,<,False,False
8197,/,/,SYM,SYM,nmod,/,False,False
8198,",",",",PUNCT,PUNCT,punct,",",False,False
8199,une,un,DET,DET,det,xxx,True,True
8200,évolution,évolution,NOUN,NOUN,nsubj,xxxx,True,False
8201,phonétique,phonétique,ADJ,ADJ,amod,xxxx,True,False
8202,douteuse,douteux,VERB,VERB,ROOT,xxxx,True,False
8203,au,au,ADP,ADP,case,xx,True,True
8204,vu,voir,VERB,VERB,obl:mod,xx,True,True
8205,tant,tant,ADV,ADV,advmod,xxxx,True,True
8206,des,un,DET,DET,case,xxx,True,True
8207,formes,forme,NOUN,NOUN,obj,xxxx,True,False
8208,plus,plus,ADV,ADV,advmod,xxxx,True,True
8209,anciennes,ancien,ADJ,ADJ,amod,xxxx,True,False
8210,anciennes,ancien,ADJ,ADJ,amod,xxxx,True,False
8211,e,e,NOUN,NOUN,nmod,x,True,False
8212,d,d,ADP,ADP,case,x,True,False
8213,d,d,NOUN,NOUN,fixed,x,True,False
8214,a,avoir,VERB,VERB,fixed,x,True,True
8215,-ak,-ak,PROPN,PROPN,nmod,-xx,False,False
8216,-,-,PROPN,PROPN,nmod,-,False,False
8217,ka,ka,PROPN,PROPN,nmod,xx,True,False
8218,-,-,PROPN,PROPN,nmod,-,False,False
8219,am,am,VERB,VERB,nmod,xx,True,False
8220,6,6,NUM,NUM,nmod,d,False,False
8221,(,(,PUNCT,PUNCT,punct,(,False,False
8222,Ukg,Ukg,PROPN,PROPN,appos,Xxx,True,False
8223,.,.,PUNCT,PUNCT,punct,.,False,False
8224,16,16,NUM,NUM,nummod,dd,False,False
8225,viii,viii,NOUN,NOUN,ROOT,xxxx,True,False
8226,3,3,NUM,NUM,nummod,d,False,False
8227,),),PUNCT,PUNCT,punct,),False,False
8228,et,et,CCONJ,CCONJ,cc,xx,True,True
8229,{,{,ADJ,ADJ,conj,{,False,False
8230,i,i,ADJ,ADJ,fixed,x,True,True
8231,3-na,3-na,NOUN,NOUN,obl:mod,d-xx,False,False
8232,-,-,PROPN,PROPN,nmod,-,False,False
8233,ak}-k,ak}-k,PROPN,PROPN,obl:agent,xx}-x,False,False
8234,a,avoir,VERB,VERB,fixed,x,True,True
8235,(,(,PUNCT,PUNCT,punct,(,False,False
8236,Kienast,Kienast,PROPN,PROPN,parataxis,Xxxxx,True,False
8237,/,/,PROPN,PROPN,cc,/,False,False
8238,Volk,Volk,PROPN,PROPN,conj,Xxxx,True,False
8239,",",",",PUNCT,PUNCT,punct,",",False,False
8240,Freiburger,Freiburger,PROPN,PROPN,dep,Xxxxx,True,False
8241,Altorientalische,Altorientalische,PROPN,PROPN,dep,Xxxxx,True,False
8242,Studien,Studien,PROPN,PROPN,nmod,Xxxxx,True,False
8243,(,(,PUNCT,PUNCT,punct,(,False,False
8244,Freiburg,Freiburg,PROPN,PROPN,nmod,Xxxxx,True,False
8245,1975,1975,NUM,NUM,nmod,dddd,False,False
8246,ff,ff,NOUN,NOUN,nmod,xx,True,False
8247,.,.,PUNCT,PUNCT,punct,.,False,False
8248,),),PUNCT,PUNCT,punct,),False,False
8249,;,;,PUNCT,PUNCT,punct,;,False,False
8250,Beih,Beih,PROPN,PROPN,ROOT,Xxxx,True,False
8251,.,.,PUNCT,PUNCT,punct,.,False,False
8252,=,=,VERB,VERB,dep,=,False,False
8253,Beihefte,Beihefte,PROPN,PROPN,ROOT,Xxxxx,True,False
8254, , ,SPACE,SPACE,dep, ,False,False
8255,Altassyrische,altassyrische,NOUN,NOUN,ROOT,Xxxxx,True,False
8256,Texte,texte,NOUN,NOUN,ROOT,Xxxxx,True,False
8257,und,und,ADP,ADP,case,xxx,True,False
8258,Untersuchungen,Untersuchungen,PROPN,PROPN,ROOT,Xxxxx,True,False
8259,(,(,PUNCT,PUNCT,punct,(,False,False
8260,1984,1984,NUM,NUM,nmod,dddd,False,False
8261,ff,ff,NOUN,NOUN,nmod,xx,True,False
8262,.,.,PUNCT,PUNCT,punct,.,False,False
8263,),),PUNCT,PUNCT,punct,),False,False
8264, , ,SPACE,SPACE,dep, ,False,False
8265,19,19,NUM,NUM,dep,dd,False,False
8266,",",",",PUNCT,PUNCT,punct,",",False,False
8267,102,102,NUM,NUM,nummod,ddd,False,False
8268,Gir,Gir,PROPN,PROPN,ROOT,Xxx,True,False
8269,26:13,26:13,NUM,NUM,nummod,dd:dd,False,False
8270,),),PUNCT,PUNCT,punct,),False,False
8271,que,que,ADV,ADV,mark,xxx,True,True
8272,des,un,DET,DET,nummod,xxx,True,True
8273,gr,gr,NOUN,NOUN,dep,xx,True,False
8274,.,.,PUNCT,PUNCT,punct,.,False,False
8275,non-standard,non-standard,ADJ,ADJ,nsubj,xxx-xxxx,False,False
8276,ou,ou,CCONJ,CCONJ,cc,xx,True,True
8277,gloses,glose,NOUN,NOUN,conj,xxxx,True,False
8278,pB,problème,NOUN,NOUN,nmod,xX,True,False
8279,-ak,-ak,PROPN,PROPN,flat:name,-xx,False,False
8280,-,-,PROPN,PROPN,nmod,-,False,False
8281,ga,ga,NOUN,NOUN,nmod,xx,True,False
8282,",",",",PUNCT,PUNCT,punct,",",False,False
8283,-ka,-ka,NOUN,NOUN,obl:mod,-xx,False,False
8284,-,-,PROPN,PROPN,nmod,-,False,False
8285,a,avoir,AUX,AUX,nmod,x,True,True
8286,et,et,CCONJ,CCONJ,cc,xx,True,True
8287,-na,-na,NOUN,NOUN,conj,-xx,False,False
8288,-,-,NOUN,NOUN,nmod,-,False,False
8289,ak,ak,PROPN,PROPN,nmod,xx,True,False
8290,-,-,NOUN,NOUN,nmod,-,False,False
8291,k,k,PROPN,PROPN,nmod,x,True,False
8292,a,avoir,VERB,VERB,ROOT,x,True,True
8293,(,(,PUNCT,PUNCT,punct,(,False,False
8294,v.,v.,PRON,PRON,nsubj,x.,False,False
8295,infra,infra,ADJ,ADJ,parataxis,xxxx,True,False
8296,3.1.2.1,3.1.2.1,NUM,NUM,obj,d.d.d.d,False,False
8297,pB,problème,NOUN,NOUN,nmod,xX,True,False
8298,litt,litt,PROPN,PROPN,nmod,xxxx,True,False
8299,.,.,PUNCT,PUNCT,punct,.,False,False
8300,),),PUNCT,PUNCT,punct,),False,False
8301,.,.,PUNCT,PUNCT,punct,.,False,False
8302,Noter,noter,VERB,VERB,ROOT,Xxxxx,True,False
8303,par,par,ADP,ADP,case,xxx,True,True
8304,ailleurs,ailleurs,ADV,ADV,obl:mod,xxxx,True,False
8305,que,que,SCONJ,SCONJ,mark,xxx,True,True
8306,le,le,DET,DET,det,xx,True,True
8307,/k/,/k/,NOUN,NOUN,nsubj:pass,/x/,False,False
8308,est,être,AUX,AUX,aux:pass,xxx,True,True
8309,préservé,préserver,VERB,VERB,ccomp,xxxx,True,False
8310,devant,devant,ADP,ADP,case,xxxx,True,True
8311,le,le,DET,DET,det,xx,True,True
8312,gén,gén,ADV,ADV,obl:mod,xxx,True,False
8313,.,.,PUNCT,PUNCT,punct,.,False,False
8314,/a,/a,ADV,ADV,ROOT,/x,False,False
8315,(,(,PUNCT,PUNCT,punct,(,False,False
8316,k,k,NOUN,NOUN,parataxis,x,True,False
8317,),),PUNCT,PUNCT,punct,),False,False
8318,/,/,SYM,SYM,dep,/,False,False
8319,(,(,PUNCT,PUNCT,punct,(,False,False
8320,NP,NP,PROPN,PROPN,appos,XX,True,False
8321,e,e,NOUN,NOUN,nmod,x,True,False
8322,2-e,2-e,NOUN,NOUN,obl:mod,d-x,False,False
8323,-,-,NOUN,NOUN,nmod,-,False,False
8324,na,na,PROPN,PROPN,nmod,xx,True,True
8325,-,-,PROPN,PROPN,nmod,-,False,False
8326,ba,ba,PROPN,PROPN,nmod,xx,True,False
8327,-,-,PROPN,PROPN,nmod,-,False,False
8328,ka,ka,PROPN,PROPN,conj,xx,True,False
8329,dans,dans,ADP,ADP,case,xxxx,True,True
8330,NG,NG,PROPN,PROPN,nmod,XX,True,False
8331,113:5,113:5,NUM,NUM,nmod,ddd:d,False,False
8332,",",",",PUNCT,PUNCT,punct,",",False,False
8333,19,19,NUM,NUM,conj,dd,False,False
8334,et,et,CCONJ,CCONJ,cc,xx,True,True
8335,49,49,NUM,NUM,conj,dd,False,False
8336,;,;,PUNCT,PUNCT,punct,;,False,False
8337,v.,v.,PRON,PRON,ROOT,x.,False,False
8338,aussi,aussi,ADV,ADV,advmod,xxxx,True,True
8339,le,le,DET,DET,det,xx,True,True
8340,NT,NT,PROPN,PROPN,nsubj,XX,True,False
8341,m,m,VERB,VERB,acl,x,True,False
8342,u,u,ADP,ADP,case,x,True,False
8343,-ri,-ri,PROPN,PROPN,obl:arg,-xx,False,False
8344,-,-,PROPN,PROPN,nmod,-,False,False
8345,a,avoir,AUX,AUX,nmod,x,True,True
8346,-,-,PROPN,PROPN,nmod,-,False,False
8347,na,na,PROPN,PROPN,nmod,xx,True,True
8348,-,-,PROPN,PROPN,nmod,-,False,False
8349,ba,ba,PROPN,PROPN,nmod,xx,True,False
8350,-,-,PROPN,PROPN,nmod,-,False,False
8351,ak,ak,PROPN,PROPN,nmod,xx,True,False
8352,-,-,PROPN,PROPN,nmod,-,False,False
8353,ka,ka,PROPN,PROPN,nmod,xx,True,False
8354,-,-,PROPN,PROPN,nmod,-,False,False
8355,sˇe,sˇe,PROPN,PROPN,nmod,xxx,True,False
8356,3,3,PRON,PRON,nummod,d,False,False
8357,[,[,PUNCT,PUNCT,punct,[,False,False
8358,gén.21,gén.21,VERB,VERB,nmod,xxx.dd,False,False
8359,+,plus,ADP,ADP,case,+,False,False
8360,term,term,NOUN,NOUN,nmod,xxxx,True,False
8361,.,.,PUNCT,PUNCT,punct,.,False,False
8362,],],PUNCT,PUNCT,ROOT,],False,False
8363,dans,dans,ADP,ADP,case,xxxx,True,True
8364,Ur,ur,NOUN,NOUN,punct,Xx,True,False
8365,Excavations,Excavations,PROPN,PROPN,nmod,Xxxxx,True,False
8366,.,.,PUNCT,PUNCT,punct,.,False,False
8367,Texts,Texts,PROPN,PROPN,ROOT,Xxxxx,True,False
8368,(,(,PUNCT,PUNCT,punct,(,False,False
8369,London,London,PROPN,PROPN,nmod,Xxxxx,True,False
8370,1928,1928,NUM,NUM,nmod,dddd,False,False
8371,ff,ff,NOUN,NOUN,nmod,xx,True,False
8372,.,.,PUNCT,PUNCT,punct,.,False,False
8373,),),PUNCT,PUNCT,ROOT,),False,False
8374,  ,  ,SPACE,SPACE,dep,  ,False,False
8375,3,3,NUM,NUM,nummod,d,False,False
8376,",",",",PUNCT,PUNCT,punct,",",False,False
8377,378:11,378:11,NUM,NUM,conj,ddd:dd,False,False
8378,[,[,PUNCT,PUNCT,punct,[,False,False
8379,IS,i,NOUN,NOUN,ROOT,XX,True,False
8380,5,5,NUM,NUM,nummod,d,False,False
8381,],],PUNCT,PUNCT,punct,],False,False
8382,),),PUNCT,PUNCT,punct,),False,False
8383,.,.,PUNCT,PUNCT,punct,.,False,False
8384,Comp,Comp,PROPN,PROPN,ROOT,Xxxx,True,False
8385,.,.,PUNCT,PUNCT,punct,.,False,False
8386,infra,infra,NOUN,NOUN,ROOT,xxxx,True,False
8387,-n,-n,PRON,PRON,nsubj,-x,False,False
8388,a,avoir,AUX,AUX,cc,x,True,True
8389,-,-,PRON,PRON,advmod,-,False,False
8390,a,avoir,VERB,VERB,advmod,x,True,True
8391,pour,pour,ADP,ADP,case,xxxx,True,True
8392,un,un,DET,DET,det,xx,True,True
8393,problème,problème,NOUN,NOUN,ROOT,xxxx,True,False
8394,analogue,analogue,ADJ,ADJ,amod,xxxx,True,False
8395,.,.,PUNCT,PUNCT,punct,.,False,False
8396,analogue,analogue,PROPN,PROPN,ROOT,xxxx,True,False
8397,.,.,PUNCT,PUNCT,punct,.,False,False
8398,Ceci,ceci,PRON,PRON,nsubj,Xxxx,True,True
8399,dit,dire,VERB,VERB,ROOT,xxx,True,True
8400,",",",",PUNCT,PUNCT,punct,",",False,False
8401,il,il,PRON,PRON,dep,xx,True,True
8402,est,être,VERB,VERB,fixed,xxx,True,True
8403,vrai,vrai,ADJ,ADJ,fixed,xxxx,True,False
8404,que,que,SCONJ,SCONJ,mark,xxx,True,True
8405,je,je,PRON,PRON,nsubj,xx,True,True
8406,ne,ne,ADV,ADV,advmod,xx,True,True
8407,puis,pouvoir,VERB,VERB,dep,xxxx,True,True
8408,justifier,justifier,VERB,VERB,xcomp,xxxx,True,False
8409,la,le,DET,DET,det,xx,True,True
8410,graphie,graphie,NOUN,NOUN,nsubj,xxxx,True,False
8411,pleine,pleine,NOUN,NOUN,amod,xxxx,True,False
8412,-C,-c,ADV,ADV,amod,-X,False,False
8413,a,avoir,AUX,AUX,dep,x,True,True
8414,-,-,PRON,PRON,punct,-,False,False
8415,a,avoir,VERB,VERB,conj,x,True,True
8416,au,au,ADP,ADP,case,xx,True,True
8417,lieu,lieu,NOUN,NOUN,obl:mod,xxxx,True,False
8418,de,de,ADP,ADP,case,xx,True,True
8419,-C,-c,NOUN,NOUN,nmod,-X,False,False
8420,a,avoir,VERB,VERB,conj,x,True,True
8421,.,.,PUNCT,PUNCT,punct,.,False,False
8422,-n,-n,PRON,PRON,nsubj,-x,False,False
8423,a,avoir,AUX,AUX,aux:tense,x,True,True
8424,=,=,VERB,VERB,ROOT,=,False,False
8425,/n/,/n/,NOUN,NOUN,obj,/x/,False,False
8426,+,plus,ADP,ADP,case,+,False,False
8427,{,{,PRON,PRON,obl:arg,{,False,False
8428,ak,ak,NOUN,NOUN,nmod,xx,True,False
8429,},},PROPN,PROPN,nmod,},False,False
8430,:,:,PUNCT,PUNCT,punct,:,False,False
8431,b,b,ADP,ADP,nsubj,x,True,False
8432,i,i,ADJ,ADJ,fixed,x,True,True
8433,2,2,NUM,NUM,nummod,d,False,False
8434,in,in,NOUN,NOUN,nmod,xx,True,False
8435,2,2,NUM,NUM,nummod,d,False,False
8436,in,in,NOUN,NOUN,nmod,xx,True,False
8437,n,n,ADJ,ADJ,amod,x,True,False
8438,n,ne,PRON,PRON,amod,x,True,False
8439,a,avoir,VERB,VERB,advcl,x,True,True
8440,(,(,PUNCT,PUNCT,punct,(,False,False
8441,TCS,tc,NOUN,NOUN,obj,XXX,True,False
8442,1,1,NUM,NUM,nummod,d,False,False
8443,",",",",PUNCT,PUNCT,punct,",",False,False
8444,148,148,NUM,NUM,nummod,ddd,False,False
8445,[=,[=,PROPN,PROPN,obj,[=,False,False
8446,LEM,LEM,PROPN,PROPN,obj,XXX,True,False
8447,76,76,NUM,NUM,obj,dd,False,False
8448,=,=,VERB,VERB,obj,=,False,False
8449,Koslova,Koslova,PROPN,PROPN,flat:name,Xxxxx,True,False
8450,",",",",PUNCT,PUNCT,punct,",",False,False
8451,AOAT,AOAT,PROPN,PROPN,obj,XXXX,True,False
8452,274,274,NUM,NUM,nummod,ddd,False,False
8453,",",",",PUNCT,PUNCT,punct,",",False,False
8454,244/249,244/249,PROPN,PROPN,nmod,ddd/ddd,False,False
8455,],],PUNCT,PUNCT,punct,],False,False
8456,14,14,NUM,NUM,obl:mod,dd,False,False
8457,et,et,CCONJ,CCONJ,cc,xx,True,True
8458,20,20,NUM,NUM,conj,dd,False,False
8459,[,[,PUNCT,PUNCT,punct,[,False,False
8460,s.d,s.d,NOUN,NOUN,obj,x.x,False,False
8461,.,.,PUNCT,PUNCT,punct,.,False,False
8462,],],PUNCT,PUNCT,obj,],False,False
8463,),),PUNCT,PUNCT,punct,),False,False
8464,;,;,PUNCT,PUNCT,punct,;,False,False
8465,ä,ä,PROPN,PROPN,nsubj,x,True,False
8466,e,e,ADP,ADP,fixed,x,True,False
8467,2n,2n,SYM,SYM,fixed,dx,False,False
8468,2n,2n,NUM,NUM,fixed,dx,False,False
8469,a,avoir,VERB,VERB,ROOT,x,True,True
8470,(,(,PUNCT,PUNCT,punct,(,False,False
8471,TCS,tc,NOUN,NOUN,obj,XXX,True,False
8472,1,1,NUM,NUM,nummod,d,False,False
8473,",",",",PUNCT,PUNCT,punct,",",False,False
8474,252:4,252:4,NUM,NUM,conj,ddd:d,False,False
8475,[,[,PUNCT,PUNCT,punct,[,False,False
8476,s.d,s.d,NOUN,NOUN,obl:arg,x.x,False,False
8477,.,.,PUNCT,PUNCT,punct,.,False,False
8478,],],PUNCT,PUNCT,ROOT,],False,False
8479,et,et,CCONJ,CCONJ,cc,xx,True,True
8480,Texts,Texts,PROPN,PROPN,ROOT,Xxxxx,True,False
8481,from,from,X,X,dep,xxxx,True,False
8482,Cuneiform,Cuneiform,PROPN,PROPN,nmod,Xxxxx,True,False
8483,Sources,Sources,PROPN,PROPN,flat:name,Xxxxx,True,False
8484,(,(,PUNCT,PUNCT,punct,(,False,False
8485,New,New,PROPN,PROPN,appos,Xxx,True,False
8486,York,York,PROPN,PROPN,flat:name,Xxxx,True,False
8487,1966,1966,NUM,NUM,dep,dddd,False,False
8488,ff,ff,NOUN,NOUN,nmod,xx,True,False
8489,.,.,PUNCT,PUNCT,punct,.,False,False
8490,),),PUNCT,PUNCT,ROOT,),False,False
8491,  ,  ,SPACE,SPACE,dep,  ,False,False
8492,1,1,NUM,NUM,nummod,d,False,False
8493,",",",",PUNCT,PUNCT,punct,",",False,False
8494,279,279,NUM,NUM,nummod,ddd,False,False
8495,[=,[=,PROPN,PROPN,conj,[=,False,False
8496,Owen,Owen,PROPN,PROPN,nmod,Xxxx,True,False
8497,",",",",PUNCT,PUNCT,punct,",",False,False
8498,Or,or,CCONJ,CCONJ,cc,Xx,True,True
8499,.,.,PUNCT,PUNCT,ROOT,.,False,False
8500,40,40,NUM,NUM,nummod,dd,False,False
8501,",",",",PUNCT,PUNCT,punct,",",False,False
8502,397,397,NUM,NUM,nummod,ddd,False,False
8503,],],PUNCT,PUNCT,punct,],False,False
8504,9,9,NUM,NUM,nummod,d,False,False
8505,[,[,PUNCT,PUNCT,punct,[,False,False
8506,s.d,s.d,NOUN,NOUN,ROOT,x.x,False,False
8507,.,.,PUNCT,PUNCT,punct,.,False,False
8508,],],PUNCT,PUNCT,ROOT,],False,False
8509,),),PUNCT,PUNCT,ROOT,),False,False
8510,;,;,PUNCT,PUNCT,punct,;,False,False
8511,in,in,X,X,nsubj,xx,True,False
8512,n,n,NOUN,NOUN,amod,x,True,False
8513,n,ne,PRON,PRON,amod,x,True,False
8514,a,avoir,VERB,VERB,ROOT,x,True,True
8515,(,(,PUNCT,PUNCT,punct,(,False,False
8516,CT,ct,NOUN,NOUN,parataxis,XX,True,False
8517,10,10,NUM,NUM,nummod,dd,False,False
8518,",",",",PUNCT,PUNCT,punct,",",False,False
8519,44,44,NUM,NUM,nummod,dd,False,False
8520,",",",",PUNCT,PUNCT,punct,",",False,False
8521,18962,18962,NUM,NUM,nummod,dddd,False,False
8522,reverse,reverse,NOUN,NOUN,obl:mod,xxxx,True,False
8523,;,;,PUNCT,PUNCT,punct,;,False,False
8524,revised,revised,VERB,VERB,dep,xxxx,True,False
8525,  ,  ,SPACE,SPACE,dep,  ,False,False
8526,25,25,NUM,NUM,xcomp,dd,False,False
8527,[,[,PUNCT,PUNCT,punct,[,False,False
8528,Lag,Lag,PROPN,PROPN,ROOT,Xxx,True,False
8529,.,.,PUNCT,PUNCT,punct,.,False,False
8530,",",",",PUNCT,PUNCT,punct,",",False,False
8531,Sˇ,Sˇ,PROPN,PROPN,ROOT,Xx,True,False
8532,43,43,NUM,NUM,nummod,dd,False,False
8533,],],PUNCT,PUNCT,punct,],False,False
8534,et,et,CCONJ,CCONJ,cc,xx,True,True
8535,SNATBM,snatbm,NOUN,NOUN,conj,XXXX,True,False
8536,373:8,373:8,NUM,NUM,nummod,ddd:d,False,False
8537,[,[,PUNCT,PUNCT,punct,[,False,False
8538,Um,um,ADV,ADV,ROOT,Xx,True,False
8539,.,.,PUNCT,PUNCT,punct,.,False,False
8540,",",",",PUNCT,PUNCT,punct,",",False,False
8541,Assyriological,Assyriological,PROPN,PROPN,ROOT,Xxxxx,True,False
8542,Studies,Studies,PROPN,PROPN,flat:name,Xxxxx,True,False
8543,(,(,PUNCT,PUNCT,punct,(,False,False
8544,Oriental,Oriental,PROPN,PROPN,appos,Xxxxx,True,False
8545,Institute,Institute,PROPN,PROPN,flat:name,Xxxxx,True,False
8546,",",",",PUNCT,PUNCT,punct,",",False,False
8547,Univ,Univ,PROPN,PROPN,nmod,Xxxx,True,False
8548,.,.,PUNCT,PUNCT,punct,.,False,False
8549,of,of,ADP,ADP,dep,xx,True,False
8550,Chicago,Chicago,PROPN,PROPN,ROOT,Xxxxx,True,False
8551,),),PUNCT,PUNCT,punct,),False,False
8552,  ,  ,SPACE,SPACE,dep,  ,False,False
8553,5,5,NUM,NUM,nummod,d,False,False
8554,],],PUNCT,PUNCT,punct,],False,False
8555,),),PUNCT,PUNCT,punct,),False,False
8556,;,;,PUNCT,PUNCT,punct,;,False,False
8557,confer,confer,NOUN,NOUN,ROOT,xxxx,True,False
8558,  ,  ,SPACE,SPACE,dep,  ,False,False
8559,infra,infrer,VERB,VERB,amod,xxxx,True,False
8560,5.530,5.530,NUM,NUM,nmod,d.ddd,False,False
8561,zi,zi,NOUN,NOUN,nmod,xx,True,False
8562,-,-,NOUN,NOUN,nmod,-,False,False
8563,isˇ-da,isˇ-da,ADV,ADV,nmod,xxx-xx,False,False
8564,(,(,PUNCT,PUNCT,punct,(,False,False
8565,…,…,NOUN,NOUN,obl:mod,…,False,False
8566,),),PUNCT,PUNCT,punct,),False,False
8567,-sˇe,-sˇe,NOUN,NOUN,nmod,-xxx,False,False
8568,3,3,NUM,NUM,nummod,d,False,False
8569,(,(,PUNCT,PUNCT,punct,(,False,False
8570,ak,ak,NOUN,NOUN,appos,xx,True,False
8571,),),PUNCT,PUNCT,punct,),False,False
8572,.,.,PUNCT,PUNCT,punct,.,False,False
8573,-na,-na,NOUN,NOUN,ROOT,-xx,False,False
8574,-,-,PROPN,PROPN,punct,-,False,False
8575,a,avoir,AUX,AUX,aux:tense,x,True,True
8576,=,=,AUX,AUX,cop,=,False,False
8577,{,{,PRON,PRON,ROOT,{,False,False
8578,n,n,NOUN,NOUN,advmod,x,True,False
8579,+,plus,ADP,ADP,case,+,False,False
8580,ak,ak,NOUN,NOUN,nmod,xx,True,False
8581,},},PROPN,PROPN,nmod,},False,False
8582,:,:,PUNCT,PUNCT,punct,:,False,False
8583,Attesté,Attesté,PROPN,PROPN,ROOT,Xxxxx,True,False
8584,peut-être,peut-être,ADV,ADV,advmod,xxxx-xxxx,False,False
8585,dans,dans,ADP,ADP,case,xxxx,True,True
8586,The,The,X,X,nmod,Xxx,True,False
8587,Babylonian,Babylonian,PROPN,PROPN,flat:foreign,Xxxxx,True,False
8588,Expedition,expedition,NOUN,NOUN,ROOT,Xxxxx,True,False
8589,of,of,X,X,case,xx,True,False
8590,the,the,X,X,nmod,xxx,True,False
